trial_number,value,bagging_temperature,depth,l2_leaf_reg,learning_rate,random_strength,subsample
131,0.025132708896868916,0.5574957698876917,12,1.614449277085233,0.02994458527930673,0.11663188016324849,0.7404171455637555
132,0.029263112035216598,0.898004075035788,12,1.6537159658005496,0.02644954542835178,0.10778044575865314,0.7426777540848479
133,0.02611064239434408,0.5255008589573418,12,1.5646075745297825,0.029063165698736185,0.12338411632274326,0.7217080827875108
134,0.02447158882462783,0.525754837229762,12,1.5962227935197113,0.029850346111243566,0.12388356810352968,0.7169792839647748
135,0.0255960387514198,0.4520642853001553,12,1.9292642656592869,0.029708995618927883,0.12480875905075317,0.7218366230102802
136,0.02473651422084742,0.4304761919568205,12,1.9783859364836134,0.029965865047860408,0.14221397500667685,0.7175118379220573
137,0.02528283247776448,0.3187948264764401,12,1.9644747484975433,0.02993245301960454,0.14212253847929562,0.7149291285800843
138,0.025201909731640295,0.4367727137188604,12,1.866602807813219,0.02982108366767823,0.14196263124630967,0.7135817670010449
139,0.03174965891961887,0.431823131780078,11,1.9664062394040513,0.0264061581315561,0.14213921557151654,0.6968103620566155
140,0.031405525018916525,0.3074924854944604,12,2.1486230584869195,0.02526357426023088,0.1529833337434919,0.7095420847076285
141,0.029137845752262748,0.4961834578343709,12,1.8786673650982795,0.02666130751197443,0.1405633674416838,0.7200314910345387
142,0.02564488777068025,0.3541130078937535,12,2.029926285255131,0.029703266066606206,0.12849562586668117,0.7234200454767894
143,0.02524871002675493,0.38085195821045265,12,2.2488850900883013,0.029952123204656077,0.13366862089307385,0.6835591628700957
144,0.02544427084900227,0.3533105739552651,12,2.014351125563523,0.029819156588024406,0.13395144398963357,0.6885180131330095
145,0.025879516833144704,0.33728257194750905,12,2.2834062774681443,0.029845921422784402,0.13407942157316216,0.6824580342113112
146,0.025242605149244642,0.3781120184895459,12,2.0121239288267185,0.029921917371459637,0.14642473239851508,0.6820977008090348
147,0.025601012259853118,0.36518803616262374,12,2.0639637059885274,0.02990174804744242,0.14762010078508633,0.6737343346824897
148,0.02920865473100001,0.38579890964042285,12,2.2420974208496722,0.02658658289477116,0.14904126295045586,0.6714433859624002
149,0.5400175300895136,0.2826964032818841,12,1.9828077374616915,0.0036776091799930045,0.14225443458524642,0.6483631750092083
150,0.05075449734506626,0.4368317200188583,6,2.5261846399932266,0.029918052361125262,0.1569066443014487,0.6841253109782074
151,0.02513161227199712,0.35510790760744454,12,1.8014766548417631,0.02985754473840324,0.13236649954635135,0.7018228636127953
152,0.028705089016393417,0.3318807283205553,12,1.7912185901839512,0.02680866406709757,0.13309070415389226,0.700720264013954
153,0.15669827764722652,0.35882669197953826,12,2.067541027374183,0.011058458126817265,0.18022043088195241,0.7144705625934957
